3,1,7,0,3,"IdleTask.prototype.toString@387-389@./benchmarks/v8-v7/richards.js","./benchmarks/v8-v7/richards.js","IdleTask.prototype.toString","IdleTask.prototype.toString ( )",387,389
4,1,17,1,4,"DeviceTask@397-400@./benchmarks/v8-v7/richards.js","./benchmarks/v8-v7/richards.js","DeviceTask","DeviceTask ( scheduler )",397,400
11,3,71,1,11,"DeviceTask.prototype.run@402-412@./benchmarks/v8-v7/richards.js","./benchmarks/v8-v7/richards.js","DeviceTask.prototype.run","DeviceTask.prototype.run ( packet )",402,412
3,1,7,0,3,"DeviceTask.prototype.toString@414-416@./benchmarks/v8-v7/richards.js","./benchmarks/v8-v7/richards.js","DeviceTask.prototype.toString","DeviceTask.prototype.toString ( )",414,416
5,1,27,3,5,"WorkerTask@425-429@./benchmarks/v8-v7/richards.js","./benchmarks/v8-v7/richards.js","WorkerTask","WorkerTask ( scheduler , v1 , v2 )",425,429
19,5,120,1,19,"WorkerTask.prototype.run@431-449@./benchmarks/v8-v7/richards.js","./benchmarks/v8-v7/richards.js","WorkerTask.prototype.run","WorkerTask.prototype.run ( packet )",431,449
3,1,7,0,3,"WorkerTask.prototype.toString@451-453@./benchmarks/v8-v7/richards.js","./benchmarks/v8-v7/richards.js","WorkerTask.prototype.toString","WorkerTask.prototype.toString ( )",451,453
5,1,23,1,5,"HandlerTask@460-464@./benchmarks/v8-v7/richards.js","./benchmarks/v8-v7/richards.js","HandlerTask","HandlerTask ( scheduler )",460,464
27,6,179,1,27,"HandlerTask.prototype.run@466-492@./benchmarks/v8-v7/richards.js","./benchmarks/v8-v7/richards.js","HandlerTask.prototype.run","HandlerTask.prototype.run ( packet )",466,492
3,1,7,0,3,"HandlerTask.prototype.toString@494-496@./benchmarks/v8-v7/richards.js","./benchmarks/v8-v7/richards.js","HandlerTask.prototype.toString","HandlerTask.prototype.toString ( )",494,496
7,1,43,3,7,"Packet@516-522@./benchmarks/v8-v7/richards.js","./benchmarks/v8-v7/richards.js","Packet","Packet ( link , id , kind )",516,522
9,3,52,1,9,"Packet.prototype.addTo@528-536@./benchmarks/v8-v7/richards.js","./benchmarks/v8-v7/richards.js","Packet.prototype.addTo","Packet.prototype.addTo ( queue )",528,536
3,1,7,0,3,"Packet.prototype.toString@538-540@./benchmarks/v8-v7/richards.js","./benchmarks/v8-v7/richards.js","Packet.prototype.toString","Packet.prototype.toString ( )",538,540
3,1,16,2,3,"PrintResult@40-42@./benchmarks/v8-v7/index.js","./benchmarks/v8-v7/index.js","PrintResult","PrintResult ( name , result )",40,42
4,1,18,2,4,"PrintError@44-47@./benchmarks/v8-v7/index.js","./benchmarks/v8-v7/index.js","PrintError","PrintError ( name , error )",44,47
6,2,29,1,6,"PrintScore@49-54@./benchmarks/v8-v7/index.js","./benchmarks/v8-v7/index.js","PrintScore","PrintScore ( score )",49,54
3,1,15,0,3,"(anonymous)@32-34@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","(anonymous)","(anonymous) ( )",32,34
3,1,8,0,5,"create@31-35@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","create","create ( )",31,35
6,2,29,2,6,"Object.extend@38-43@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","Object.extend","Object.extend ( destination , source )",38,43
8,4,60,3,9,"initialize@78-86@./benchmarks/v8-v7/raytrace.js","./benchmarks/v8-v7/raytrace.js","initialize","initialize ( r , g , b )",78,86
